GameID,Teams,YardsGained,Qtr
2017121710,TEN@SF,12,1
2017121800,ATL@TB,12,1
2017122301,MIN@GB,12,2
2017122301,MIN@GB,12,4
2017122501,OAK@PHI,12,3
2017123105,CHI@MIN,12,1
2017123105,CHI@MIN,12,2
2017123108,DAL@PHI,12,4
2009091000,TEN@PIT,11,1
2009091000,TEN@PIT,11,2
2009091300,MIA@ATL,11,2
2009091303,DEN@CIN,11,1
2009091311,STL@SEA,11,1
2009091400,BUF@NE,11,2
2009092005,NE@NYJ,11,4
2009092003,ARI@JAC,11,4
2009092010,SEA@SF,11,1
2009092010,SEA@SF,11,3
2009092010,SEA@SF,11,4
2009092700,CLE@BAL,11,3
2009100401,CIN@CLE,11,5
2009100402,OAK@HOU,11,2
2009100405,NYG@KC,11,2
2009100407,TB@WAS,11,2
2009100408,BUF@MIA,11,2
2009101100,CIN@BAL,11,3
2009101103,PIT@DET,11,2
2009101106,TB@PHI,11,1
2009101802,STL@JAC,11,1
2009101803,BAL@MIN,11,2
2009101807,KC@WAS,11,2
2009101808,PHI@OAK,11,3
2009102506,NE@TB,11,2
2009102505,IND@STL,11,2
2009102504,MIN@PIT,11,2
2009102511,ARI@NYG,11,1
2009102600,PHI@WAS,11,4
2009110101,HOU@BUF,11,1
2009110103,SEA@DAL,11,2
2009110107,MIA@NYJ,11,3
2009111509,SEA@ARI,11,1
2009112208,NO@TB,11,2
2009112204,BUF@JAC,11,2
2009112300,TEN@HOU,11,1
2009112602,NYG@DEN,11,1
2009112902,CLE@CIN,11,2
2009113000,NE@NO,11,2
2009120300,NYJ@BUF,11,1
2009121302,GB@CHI,11,1
2009121305,MIA@JAC,11,3
2009121700,IND@JAC,11,4
2009122004,ATL@NYJ,11,2
2009122001,NE@BUF,11,2
2009122008,MIA@TEN,11,1
2009122009,OAK@DEN,11,4
2009122012,MIN@CAR,11,1
2009122700,BUF@ATL,11,2
2009122705,CAR@NYG,11,2
2009122708,DEN@PHI,11,3
2010010300,IND@BUF,11,4
2010010300,IND@BUF,11,4
2010010301,NO@CAR,11,2
2010010315,TEN@SEA,11,1
2010010308,CIN@NYJ,11,1
2010010308,CIN@NYJ,11,2
2010091200,CLE@TB,11,4
2010091206,CAR@NYG,11,3
2010091208,ARI@STL,11,2
2010091211,SF@SEA,11,3
2010091212,DAL@WAS,11,2
2010091906,PHI@DET,11,4
2010091911,NE@NYJ,11,3
2010092610,PHI@JAC,11,2
2010100304,DET@GB,11,2
2010101006,TB@CIN,11,1
2010101008,NYG@HOU,11,4
2010101011,SD@OAK,11,1
2010101012,PHI@SF,11,4
2010101700,MIA@GB,11,4
2010101710,OAK@SF,11,2
2010102401,PIT@MIA,11,4
2010102408,PHI@TEN,11,1
2010102411,OAK@DEN,11,3
2010103103,BUF@KC,11,3
2010103107,TEN@SD,11,3
2010103109,TB@ARI,11,4
2010103110,SEA@OAK,11,1
2010110700,NYJ@DET,11,4
2010110700,NYJ@DET,11,4
2010110707,NO@CAR,11,2
2010111409,SEA@ARI,11,1
2010112100,BAL@CAR,11,3
2010112110,ATL@STL,11,2
2010112500,NE@DET,11,1
2010112802,TEN@HOU,11,3
2010120508,NO@CIN,11,1
2010120504,WAS@NYG,11,3
2010120504,WAS@NYG,11,4
2010120510,DAL@IND,11,2
2010120510,DAL@IND,11,5
2010120513,PIT@BAL,11,1
2010121204,TB@WAS,11,4
2010121212,KC@SD,11,4
2010121210,MIA@NYJ,11,3
2010121210,MIA@NYJ,11,4
2010121301,NYG@MIN,11,4
2010121600,SF@SD,11,3
2010121912,DEN@OAK,11,4
2010122500,DAL@ARI,11,1
2010122500,DAL@ARI,11,1
2010122610,IND@OAK,11,1
2011010211,CAR@ATL,11,2
2011010203,PIT@CLE,11,3
2011010202,CIN@BAL,11,2
2011010215,STL@SEA,11,1
2011091111,MIN@SD,11,4
2011091108,NYG@WAS,11,3
2011091112,DAL@NYJ,11,4
2011091806,TB@MIN,11,3
2011091810,DAL@SF,11,5
2011100200,BUF@CIN,11,3
2011100210,ATL@SEA,11,2
2011100901,OAK@HOU,11,3
2011100902,KC@IND,11,4
2011100904,SEA@NYG,11,2
2011101000,CHI@DET,11,3
2011101604,SF@DET,11,1
2011101700,MIA@NYJ,11,3
2011102308,KC@OAK,11,3
2011103007,WAS@BUF,11,1
2011110604,SF@WAS,11,1
2011110604,SF@WAS,11,2
2011110606,ATL@IND,11,2
2011110610,GB@SD,11,4
2011111000,OAK@SD,11,4
2011111306,ARI@PHI,11,3
2011111301,TEN@CAR,11,2
2011111302,HOU@TB,11,2
2011111302,HOU@TB,11,2
2011111305,DEN@KC,11,3
2011111311,BAL@SEA,11,1
2011111312,NYG@SF,11,3
2011112006,CAR@DET,11,4
2011112003,JAC@CLE,11,2
2011112001,TEN@ATL,11,2
2011120413,IND@NE,11,1
2011120409,DEN@MIN,11,2
2011120408,ATL@HOU,11,1
2011120408,ATL@HOU,11,4
2011120403,OAK@MIA,11,4
2011120412,STL@SF,11,4
2011121107,PHI@MIA,11,2
2011121111,CHI@DEN,11,1
2011121110,SF@ARI,11,3
2012010104,TEN@HOU,11,3
2012010102,BAL@CIN,11,3
2012010115,SEA@ARI,11,4
2012090906,WAS@NO,11,1
2012091612,OAK@MIA,11,2
2012091607,HOU@JAC,11,4
2012091603,MIN@IND,11,3
2012091603,MIN@IND,11,4
2012092306,NYJ@MIA,11,2
2012092306,NYJ@MIA,11,4
2012092309,PHI@ARI,11,4
2012092313,NE@BAL,11,1
2012093001,TEN@HOU,11,3
2012100400,ARI@STL,11,1
2012100705,MIA@CIN,11,3
2012100710,BUF@SF,11,4
2012100704,TEN@MIN,11,4
2012100711,SD@NO,11,2
2012101401,KC@TB,11,4
2012101404,DET@PHI,11,3
2012102802,SD@CLE,11,1
2012102805,ATL@PHI,11,1
2012102806,CAR@CHI,11,1
2012110401,ARI@GB,11,4
2012110403,CHI@TEN,11,1
2012110410,PIT@NYG,11,4
2012111101,SD@TB,11,4
2012111108,NYJ@SEA,11,2
2012111110,STL@SF,11,2
2012111200,KC@PIT,11,1
2012111802,ARI@ATL,11,1
2012111803,TB@CAR,11,2
2012111800,PHI@WAS,11,3
2012111808,CIN@KC,11,1
2012111808,CIN@KC,11,3
2012112502,BUF@IND,11,2
2012112500,OAK@CIN,11,1
2012112500,OAK@CIN,11,3
2012112508,BAL@SD,11,3
2012120900,BAL@WAS,11,4
2012120907,PHI@TB,11,2
2012120904,NYJ@JAC,11,3
2012121000,HOU@NE,11,3
2012121613,SF@NE,11,4
2012122303,CIN@PIT,11,3
2012122304,NE@JAC,11,4
2012122306,NO@DAL,11,2
2012122310,MIN@HOU,11,1
2012122310,MIN@HOU,11,4
2012122311,CLE@DEN,11,2
2012123010,TB@ATL,11,2
2012123010,TB@ATL,11,3
2012123010,TB@ATL,11,4
2012123010,TB@ATL,11,4
2012123009,GB@MIN,11,1
2012123012,KC@DEN,11,2
2012123007,DAL@WAS,11,3
2015091000,PIT@NE,11,4
2015091300,GB@CHI,11,4
2015091307,NO@ARI,11,2
2015091310,CIN@OAK,11,4
2015091310,CIN@OAK,11,4
2015091400,PHI@ATL,11,1
2015091401,MIN@SF,11,2
2015092000,HOU@CAR,11,2
2015100400,NYJ@MIA,11,2
2015100402,HOU@ATL,11,2
2015100800,IND@HOU,11,4
2015101104,JAC@TB,11,4
2015101500,ATL@NO,11,2
2015101805,DEN@CLE,11,3
2015101807,HOU@JAC,11,3
2015101808,CAR@SEA,11,3
2015101811,NE@IND,11,4
2015102508,ATL@TEN,11,4
2015102507,NO@IND,11,1
2015102501,CLE@STL,11,2
2015102503,NYJ@NE,11,4
2015102509,OAK@SD,11,2
2015102600,BAL@ARI,11,3
2015102900,MIA@NE,11,2
2015110801,GB@CAR,11,3
2015110801,GB@CAR,11,4
2015110803,TEN@NO,11,1
2015110805,JAC@NYJ,11,3
2015111501,DET@GB,11,1
2015111500,NO@WAS,11,3
2015111509,NE@NYG,11,1
2015111509,NE@NYG,11,2
2015111510,KC@DEN,11,1
2015111510,KC@DEN,11,1
2015111600,HOU@CIN,11,4
2015112202,IND@ATL,11,4
2015112203,NYJ@HOU,11,2
2015112211,KC@SD,11,3
2015112903,NO@HOU,11,3
2015112905,MIA@NYJ,11,2
2015112905,MIA@NYJ,11,4
2015120700,DAL@WAS,11,1
2015121300,BUF@PHI,11,1
2015121310,SF@CLE,11,1
2015121301,TEN@NYJ,11,2
2015121307,ATL@CAR,11,4
2015121303,NE@HOU,11,1
2015122006,KC@BAL,11,3
2015122011,MIA@SD,11,4
2016010301,NE@MIA,11,3
2016010304,JAC@HOU,11,1
2016010310,MIN@GB,11,2
2016090800,CAR@DEN,11,3
2016091105,OAK@NO,11,3
2016092502,DEN@CIN,11,3
2016092900,MIA@CIN,11,2
2016100208,DEN@TB,11,2
2016100208,DEN@TB,11,4
2016100211,DAL@SF,11,2
2016101605,CAR@NO,11,3
2016101601,JAX@CHI,11,3
2016101603,PIT@MIA,11,1
2016101604,CIN@NE,11,3
2016101611,ATL@SEA,11,3
2016102304,NO@KC,11,4
2016102308,IND@TEN,11,3
2016103006,SEA@NO,11,1
2016103001,GB@ATL,11,2
2016110608,NO@SF,11,1
2016110600,DEN@OAK,11,1
2016111000,CLE@BAL,11,4
2016111304,LA@NYJ,11,1
2016111307,GB@TEN,11,4
2016111700,NO@CAR,11,2
2016111700,NO@CAR,11,4
2016112006,ARI@MIN,11,3
2016112008,MIA@LA,11,4
2016112010,PHI@SEA,11,3
2016112701,CIN@BAL,11,4
2016112705,SD@HOU,11,2
2016112708,SEA@TB,11,3
2016112709,KC@DEN,11,2
2016120406,LA@NE,11,4
2016121100,PIT@BUF,11,1
2016121106,ARI@MIA,11,2
2016121700,MIA@NYJ,11,3
2016121801,CLE@BUF,11,3
2016121807,DET@NYG,11,2
2016121811,OAK@SD,11,4
2016122404,MIN@GB,11,3
2016122403,SD@CLE,11,4
2016122401,ATL@CAR,11,1
2016122500,BAL@PIT,11,2
2016122501,DEN@KC,11,1
2017010104,NE@MIA,11,3
2017010112,OAK@DEN,11,2
2017010111,NYG@WAS,11,1
2017010111,NYG@WAS,11,2
2017091004,ARI@DET,11,1
2017091003,PIT@CLE,11,1
2017091700,CLE@BAL,11,2
2017091701,BUF@CAR,11,3
2017091709,NYJ@OAK,11,1
2017091712,SF@SEA,11,1
2017092404,ATL@DET,11,1
2017092411,CIN@GB,11,2
2017100101,BUF@ATL,11,2
2017101502,CLE@HOU,11,4
2017101502,CLE@HOU,11,4
2017102200,TB@BUF,11,3
2017102206,NYJ@MIA,11,2
2017102206,NYJ@MIA,11,4
2017102210,DEN@LAC,11,1
2017102900,MIN@CLE,11,3
2017102907,CAR@TB,11,1
2017102901,OAK@BUF,11,2
2017102908,HOU@SEA,11,1
2017102908,HOU@SEA,11,4
2017102909,DAL@WAS,11,4
2017102910,PIT@DET,11,2
2017110501,IND@HOU,11,1
2017111202,CLE@DET,11,1
2017111203,PIT@IND,11,1
2017111206,CIN@TEN,11,3
2017111209,DAL@ATL,11,2
2017111900,DET@CHI,11,3
2017111900,DET@CHI,11,3
2017120304,TB@GB,11,3
2017120302,NE@BUF,11,2
2017120400,PIT@CIN,11,2
2017121009,NYJ@DEN,11,2
2017121100,NE@MIA,11,4
2017121702,BAL@CLE,11,1
2017121709,NE@PIT,11,4
2017121800,ATL@TB,11,3
2017122301,MIN@GB,11,1
2017122407,LA@TEN,11,3
2017122406,LAC@NYJ,11,1
2017122411,SEA@DAL,11,3
2017123107,WAS@NYG,11,2
2017123107,WAS@NYG,11,4
2017123105,CHI@MIN,11,1
2017123105,CHI@MIN,11,3
2017123102,GB@DET,11,2
2009091303,DEN@CIN,10,3
2009091312,CHI@GB,10,3
2009091400,BUF@NE,10,1
2009092000,CAR@ATL,10,4
2009092004,OAK@KC,10,3
2009092012,CLE@DEN,10,3
2009092011,PIT@CHI,10,3
2009092702,WAS@DET,10,3
2009092704,SF@MIN,10,3
2009092706,KC@PHI,10,1
2009100400,DET@CHI,10,3
2009100401,CIN@CLE,10,3
2009100401,CIN@CLE,10,5
2009100402,OAK@HOU,10,3
2009100410,DAL@DEN,10,1
2009101102,WAS@CAR,10,1
2009101108,ATL@SF,10,3
2009101200,NYJ@MIA,10,2
2009101200,NYJ@MIA,10,4
2009101807,KC@WAS,10,2
2009101808,PHI@OAK,10,4
2009101809,ARI@SEA,10,4
2009102505,IND@STL,10,2
2009102502,SF@HOU,10,3
2009102507,BUF@CAR,10,3
2009102509,ATL@DAL,10,1
2009110107,MIA@NYJ,10,2
2009110200,ATL@NO,10,2
2009110800,WAS@ATL,10,1
2009110806,GB@TB,10,3
2009110806,GB@TB,10,4
2009110810,TEN@SF,10,2
2009111505,NO@STL,10,2
2009111502,DET@MIN,10,2
2009111508,KC@OAK,10,3
2009111512,NE@IND,10,1
2009112205,PIT@KC,10,3
2009112201,WAS@DAL,10,1
2009112209,ARI@STL,10,3
2009112210,SD@DEN,10,3
2009112211,NYJ@NE,10,1
2009112211,NYJ@NE,10,4
2009112907,SEA@STL,10,3
2009112908,ARI@TEN,10,1
2009120613,NE@MIA,10,3
2009120602,STL@CHI,10,3
2009120611,DAL@NYG,10,1
2009121303,SEA@HOU,10,3
2009121305,MIA@JAC,10,2
2009121311,WAS@OAK,10,3
2009122002,ARI@DET,10,4
2009122709,BAL@PIT,10,4
2009122701,KC@CIN,10,1
2009122711,DET@SF,10,4
2009122708,DEN@PHI,10,4
2010010310,ATL@TB,10,1
2010010309,SF@STL,10,3
2010010304,CHI@DET,10,2
2010010308,CIN@NYJ,10,3
2010091206,CAR@NYG,10,2
2010091206,CAR@NYG,10,2
2010091205,OAK@TEN,10,3
2010091210,GB@PHI,10,2
2010091210,GB@PHI,10,4
2010091300,BAL@NYJ,10,1
2010091912,BAL@CIN,10,1
2010091900,HOU@WAS,10,2
2010091914,NYG@IND,10,1
2010092601,CIN@CAR,10,1
2010092601,CIN@CAR,10,4
2010092609,SF@KC,10,3
2010092610,PHI@JAC,10,2
2010092610,PHI@JAC,10,4
2010092611,IND@DEN,10,2
2010092613,SD@SEA,10,4
2010100302,BAL@PIT,10,2
2010100306,CAR@NO,10,2
2010100400,NE@MIA,10,1
2010101001,DEN@BAL,10,3
2010101702,BAL@NE,10,1
2010101711,DAL@MIN,10,4
2010102408,PHI@TEN,10,2
2010102408,PHI@TEN,10,4
2010103103,BUF@KC,10,1
2010103110,SEA@OAK,10,1
2010110100,HOU@IND,10,1
2010110701,MIA@BAL,10,2
2010110705,ARI@MIN,10,2
2010111406,DET@BUF,10,3
2010111410,STL@SF,10,3
2010111411,NE@PIT,10,3
2010112100,BAL@CAR,10,2
2010112103,OAK@PIT,10,3
2010112111,TB@SF,10,3
2010112808,KC@SEA,10,1
2010112809,MIA@OAK,10,3
2010112810,STL@DEN,10,2
2010120506,SF@GB,10,2
2010120503,DEN@KC,10,2
2010120501,CLE@MIA,10,4
2010120507,ATL@TB,10,1
2010121208,STL@NO,10,3
2010121211,DEN@ARI,10,1
2010121210,MIA@NYJ,10,3
2010121210,MIA@NYJ,10,4
2010121300,BAL@HOU,10,2
2010121906,PHI@NYG,10,3
2010121902,CLE@CIN,10,2
2010121912,DEN@OAK,10,1
2011010209,MIN@DET,10,1
2011010208,NYG@WAS,10,3
2011010204,JAC@HOU,10,1
2011091109,CAR@ARI,10,3
2011091201,OAK@DEN,10,3
2011091809,SEA@PIT,10,2
2011092506,DET@MIN,10,4
2011092502,NE@BUF,10,2
2011092502,NE@BUF,10,2
2011092600,WAS@DAL,10,2
2011100200,BUF@CIN,10,1
2011100202,PIT@HOU,10,3
2011100900,TEN@PIT,10,3
2011101610,DAL@NE,10,1
2011102309,GB@MIN,10,4
2011103000,MIA@NYG,10,4
2011103008,NE@PIT,10,3
2011103011,DAL@PHI,10,4
2011103100,SD@KC,10,1
2011110607,DEN@OAK,10,4
2011110607,DEN@OAK,10,4
2011110609,NYG@NE,10,2
2011111310,STL@CLE,10,2
2011111306,ARI@PHI,10,3
2011112008,ARI@SF,10,1
2011112701,CLE@CIN,10,2
2011120500,SD@JAC,10,3
2011121109,NO@TEN,10,2
2011121105,MIN@DET,10,2
2011121102,KC@NYJ,10,1
2011121111,CHI@DEN,10,3
2011121110,SF@ARI,10,4
2011121112,BUF@SD,10,3
2011121113,NYG@DAL,10,3
2011121500,JAC@ATL,10,2
2011121802,TEN@IND,10,1
2011121802,TEN@IND,10,4
2011121809,NYJ@PHI,10,4
2011122403,JAC@TEN,10,1
2011122405,NYG@NYJ,10,4
2012010112,SF@STL,10,1
2012010112,SF@STL,10,2
2012010113,KC@DEN,10,2
2012010103,PIT@CLE,10,4
2012090500,DAL@NYG,10,1
2012090912,PIT@DEN,10,4
2012091604,BAL@PHI,10,2
2012091610,NYJ@PIT,10,4
2012091613,DET@SF,10,1
2012092306,NYJ@MIA,10,2
2012092305,KC@NO,10,5
2012092309,PHI@ARI,10,1
2012093001,TEN@HOU,10,1
2012100705,MIA@CIN,10,2
2012100706,BAL@KC,10,3
2012100710,BUF@SF,10,4
2012101401,KC@TB,10,3
2012101404,DET@PHI,10,2
2012101406,DAL@BAL,10,4
2012101407,BUF@ARI,10,2
2012101407,BUF@ARI,10,3
2012101411,GB@HOU,10,1
2012102102,DAL@CAR,10,1
2012102102,DAL@CAR,10,3
2012102109,JAC@OAK,10,4
2012102802,SD@CLE,10,3
2012110401,ARI@GB,10,4
2012110404,DEN@CIN,10,2
2012111104,OAK@BAL,10,3
2012111802,ARI@ATL,10,4
2012111805,NYJ@STL,10,3
2012111900,CHI@SF,10,2
2012112502,BUF@IND,10,3
2012112502,BUF@IND,10,4
2012112506,ATL@TB,10,2
2012112508,BAL@SD,10,3
2012112510,STL@ARI,10,4
2012120208,HOU@TEN,10,2
2012120207,NE@MIA,10,1
2012120300,NYG@WAS,10,3
2012120900,BAL@WAS,10,2
2012120904,NYJ@JAC,10,4
2012120910,MIA@SF,10,1
2012120911,NO@NYG,10,3
2012121000,HOU@NE,10,3
2012121606,DEN@BAL,10,1
2012121604,WAS@CLE,10,1
2012121612,KC@OAK,10,2
2012121613,SF@NE,10,4
2012122304,NE@JAC,10,2
2012122305,IND@KC,10,1
2012122305,IND@KC,10,3
2012122307,WAS@PHI,10,3
2012122314,SD@NYJ,10,2
2012122310,MIN@HOU,10,3
2012122309,NYG@BAL,10,3
2012122309,NYG@BAL,10,3
2012123010,TB@ATL,10,2
2012123002,BAL@CIN,10,4
2012123003,CLE@PIT,10,1
2012123005,JAC@TEN,10,2
2012123005,JAC@TEN,10,2
2012123013,OAK@SD,10,1
2014092107,HOU@NYG,10,1
2015091305,CLE@NYJ,10,2
2015091303,MIA@WAS,10,1
2015091309,BAL@DEN,10,3
2015091400,PHI@ATL,10,4
2015092000,HOU@CAR,10,4
2015092001,NE@BUF,10,1
2015092004,ATL@NYG,10,4
2015092005,STL@WAS,10,4
2015092400,WAS@NYG,10,4
2015092710,SF@ARI,10,3
2015092711,CHI@SEA,10,1
2015092800,KC@GB,10,2
2015100404,JAC@IND,10,3
2015100403,KC@CIN,10,3
2015100408,CLE@SD,10,1
2015100500,DET@SEA,10,2
2015101101,CHI@KC,10,1
2015101102,SEA@CIN,10,2
2015101103,WAS@ATL,10,1
2015101108,ARI@DET,10,2
2015101108,ARI@DET,10,4
2015101200,PIT@SD,10,2
2015101500,ATL@NO,10,2
2015101803,KC@MIN,10,3
2015101805,DEN@CLE,10,2
2015101808,CAR@SEA,10,1
2015101808,CAR@SEA,10,3
2015101900,NYG@PHI,10,4
2015102200,SEA@SF,10,1
2015102507,NO@IND,10,4
2015102503,NYJ@NE,10,2
2015102900,MIA@NE,10,2
2015110107,SF@STL,10,3
2015110103,TEN@HOU,10,1
2015110103,TEN@HOU,10,1
2015110103,TEN@HOU,10,3
2015110804,MIA@BUF,10,1
2015110900,CHI@SD,10,2
2015111504,CHI@STL,10,3
2015111504,CHI@STL,10,3
2015111500,NO@WAS,10,4
2015111505,MIA@PHI,10,4
2015111600,HOU@CIN,10,1
2015112208,STL@BAL,10,1
2015112208,STL@BAL,10,3
2015112204,TB@PHI,10,1
2015112203,NYJ@HOU,10,4
2015112205,GB@MIN,10,4
2015112901,MIN@ATL,10,1
2015112911,NE@DEN,10,1
2015113000,BAL@CLE,10,4
2015120602,BAL@MIA,10,2
2015121313,SEA@BAL,10,1
2015121309,DET@STL,10,1
2015121400,NYG@MIA,10,2
2015121400,NYG@MIA,10,2
2015122006,KC@BAL,10,1
2015122003,ATL@JAC,10,1
2015122009,GB@OAK,10,4
2015122011,MIA@SD,10,3
2015122010,DEN@PIT,10,4
2015122704,CLE@KC,10,3
2016010301,NE@MIA,10,3
2016010304,JAC@HOU,10,3
2016010310,MIN@GB,10,1
2016091105,OAK@NO,10,2
2016091112,NE@ARI,10,2
2016091802,TEN@DET,10,2
2016092200,HOU@NE,10,4
2016092507,OAK@TEN,10,3
2016092512,NYJ@KC,10,1
2016100205,BUF@NE,10,2
2016100201,CAR@ATL,10,3
2016100210,NO@SD,10,3
2016100600,ARI@SF,10,3
2016100908,CIN@DAL,10,3
2016101300,DEN@SD,10,4
2016101608,PHI@WAS,10,1
2016101607,CLE@TEN,10,2
2016101607,CLE@TEN,10,3
2016102303,OAK@JAX,10,1
2016102303,OAK@JAX,10,3
2016102311,NE@PIT,10,1
2016102400,HOU@DEN,10,1
2016103002,NE@BUF,10,2
2016110300,ATL@TB,10,2
2016110606,PHI@NYG,10,2
2016110606,PHI@NYG,10,3
2016110604,NYJ@MIA,10,3
2016110603,JAX@KC,10,2
2016110608,NO@SF,10,3
2016110600,DEN@OAK,10,1
2016111000,CLE@BAL,10,2
2016111304,LA@NYJ,10,4
2016112000,BUF@CIN,10,3
2016112011,GB@WAS,10,2
2016112702,JAX@BUF,10,1
2016112704,NYG@CLE,10,1
2016112711,NE@NYJ,10,1
2016120409,WAS@ARI,10,1
2016120412,CAR@SEA,10,2
2016121110,NYJ@SF,10,1
2016121112,ATL@LA,10,4
2016121111,SEA@GB,10,3
2016121700,MIA@NYJ,10,3
2016121804,JAX@HOU,10,1
2016122405,TEN@JAX,10,1
2016122404,MIN@GB,10,1
2016122408,IND@OAK,10,4
2016122411,CIN@HOU,10,3
2016122501,DEN@KC,10,2
2017010108,CLE@PIT,10,3
2017010111,NYG@WAS,10,4
2017010102,GB@DET,10,1
2017091400,HOU@CIN,10,4
2017091707,CHI@TB,10,4
2017091800,DET@NYG,10,2
2017092404,ATL@DET,10,4
2017092410,SEA@TEN,10,1
2017092411,CIN@GB,10,2
2017092411,CIN@GB,10,4
2017100109,SF@ARI,10,4
2017100804,TEN@MIA,10,4
2017100808,SEA@LA,10,1
2017100809,BAL@OAK,10,3
2017101200,PHI@CAR,10,4
2017101507,TB@ARI,10,3
2017101511,NYG@DEN,10,2
2017102201,CAR@CHI,10,3
2017102300,WAS@PHI,10,1
2017102900,MIN@CLE,10,4
2017102907,CAR@TB,10,2
2017102907,CAR@TB,10,4
2017102906,SF@PHI,10,3
2017102901,OAK@BUF,10,1
2017102908,HOU@SEA,10,3
2017102910,PIT@DET,10,4
2017110200,BUF@NYJ,10,3
2017110900,SEA@ARI,10,4
2017111202,CLE@DET,10,2
2017111200,NO@BUF,10,2
2017111200,NO@BUF,10,3
2017111600,TEN@PIT,10,1
2017111901,JAX@CLE,10,2
2017111901,JAX@CLE,10,2
2017112300,MIN@DET,10,2
2017112603,BUF@KC,10,2
2017112610,DEN@OAK,10,1
2017120300,MIN@ATL,10,4
2017120301,DET@BAL,10,4
2017120311,LA@ARI,10,2
2017121012,DAL@NYG,10,4
2017121004,SF@HOU,10,3
2017121010,WAS@LAC,10,4
2017121008,TEN@ARI,10,1
2017121008,TEN@ARI,10,4
2017121704,CIN@MIN,10,1
2017122404,BUF@NE,10,3
2017122405,ATL@NO,10,4
2017122411,SEA@DAL,10,2
2017123104,BUF@MIA,10,4
2017123115,ARI@SEA,10,3
2017123101,CIN@BAL,10,1
2017123101,CIN@BAL,10,2
2009091303,DEN@CIN,9,2
2009091310,WAS@NYG,9,3
2009091311,STL@SEA,9,1
2009092000,CAR@ATL,9,1
2009092001,MIN@DET,9,3
2009092007,HOU@TEN,9,4
2009092014,NYG@DAL,9,2
2009092708,NYG@TB,9,2
2009092707,GB@STL,9,3
2009092709,NO@BUF,9,2
2009092710,CHI@SEA,9,4
2009092713,MIA@SD,9,3
2009092714,IND@ARI,9,4
2009092800,CAR@DAL,9,1
2009100405,NYG@KC,9,4
2009100406,BAL@NE,9,2
2009100408,BUF@MIA,9,4
2009100412,SD@PIT,9,2
2009101103,PIT@DET,9,4
2009101106,TB@PHI,9,1
2009101109,HOU@ARI,9,2
2009101200,NYJ@MIA,9,2
2009101200,NYJ@MIA,9,3
2009101803,BAL@MIN,9,4
2009102501,GB@CLE,9,4
2009102510,NO@MIA,9,4
2009110107,MIA@NYJ,9,1
2009110108,OAK@SD,9,1
2009110108,OAK@SD,9,3
2009110105,MIN@GB,9,2
2009110200,ATL@NO,9,3
2009110802,BAL@CIN,9,3
2009110811,DAL@PHI,9,2
2009111506,BUF@TEN,9,4
2009111502,DET@MIN,9,3
2009111510,DAL@GB,9,1
2009111509,SEA@ARI,9,2
2009111512,NE@IND,9,2
2009111600,BAL@CLE,9,1
2009112203,SF@GB,9,4
2009112209,ARI@STL,9,1
2009112213,PHI@CHI,9,2
2009112902,CLE@CIN,9,1
2009112902,CLE@CIN,9,4
2009120604,TEN@IND,9,4
2009120605,HOU@JAC,9,4
2009120612,SF@SEA,9,2
2009121309,NYJ@TB,9,2
2009121309,NYJ@TB,9,3
2009121311,WAS@OAK,9,1
2009121311,WAS@OAK,9,2
2009121310,STL@TEN,9,2
2009122010,CIN@SD,9,2
2009122006,GB@PIT,9,1
2009122000,CHI@BAL,9,4
2009122100,NYG@WAS,9,1
2009122706,JAC@NE,9,2
2009122704,HOU@MIA,9,1
2009122711,DET@SF,9,1
2010010303,PHI@DAL,9,4
2010091207,DET@CHI,9,2
2010091207,DET@CHI,9,3
2010091205,OAK@TEN,9,4
2010091208,ARI@STL,9,2
2010091208,ARI@STL,9,4
2010091300,BAL@NYJ,9,3
2010091301,SD@KC,9,1
2010091901,BUF@GB,9,1
2010092601,CIN@CAR,9,3
2010092609,SF@KC,9,3
2010092610,PHI@JAC,9,3
2010100303,DEN@TEN,9,1
2010100307,SEA@STL,9,3
2010100312,CHI@NYG,9,4
2010101000,JAC@BUF,9,4
2010101001,DEN@BAL,9,1
2010101008,NYG@HOU,9,4
2010101008,NYG@HOU,9,4
2010101011,SD@OAK,9,2
2010101701,SD@STL,9,3
2010101702,BAL@NE,9,5
2010101710,OAK@SF,9,2
2010101800,TEN@JAC,9,2
2010101800,TEN@JAC,9,2
2010102405,WAS@CHI,9,1
2010102412,MIN@GB,9,1
2010103103,BUF@KC,9,2
2010103110,SEA@OAK,9,1
2010110705,ARI@MIN,9,1
2010110710,KC@OAK,9,1
2010111100,BAL@ATL,9,3
2010111407,KC@DEN,9,3
2010111500,PHI@WAS,9,1
2010112100,BAL@CAR,9,2
2010112101,HOU@NYJ,9,1
2010112101,HOU@NYJ,9,4
2010112103,OAK@PIT,9,4
2010112111,TB@SF,9,4
2010112112,IND@NE,9,3
2010112113,NYG@PHI,9,1
2010112807,CAR@CLE,9,1
2010112801,PIT@BUF,9,4
2010112802,TEN@HOU,9,2
2010112806,TB@BAL,9,1
2010112804,PHI@CHI,9,1
2010120504,WAS@NYG,9,4
2010120511,STL@ARI,9,2
2010120511,STL@ARI,9,3
2010120513,PIT@BAL,9,1
2010121201,CLE@BUF,9,4
2010121202,CIN@PIT,9,1
2010121300,BAL@HOU,9,3
2010121600,SF@SD,9,3
2010121909,NO@BAL,9,3
2010121909,NO@BAL,9,4
